date,Copper_shock_20d,Aluminum_shock_20d,Oil_shock_20d,Gold_shock_20d,USD_shock_20d,VIX_shock_20d,CMSI,target_20d,asset
2018-10-16,0.8070246223494398,-0.10046371474335958,0.1930418266910079,2.2989146239265534,0.16806005804804827,1.532281449988461,0.8164764777100251,-0.02974296950375266,SPY
2018-10-17,0.7904297384971698,-0.09989207174048449,-0.5911738915409077,1.8416791185005157,0.844301692009593,1.9476925542972796,0.7888395233371943,-0.0365482908106014,SPY
2018-10-18,0.5294909184401132,-0.09933007680886277,-0.764093809124447,1.7444644796193784,1.9044190993607104,2.78289856171997,1.016308195534477,-0.012228965874708009,SPY
2018-10-19,0.008362591486259327,-0.09877746157560616,-0.6467437610917954,2.0732115407381255,1.3123936166850567,2.666821677578785,0.8858780339701374,-0.009121669001601163,SPY
2018-10-22,0.16758834625991056,-0.09823396800382582,-0.9129014758349873,1.7222269891801247,1.5726728492958786,2.2058141601850694,0.7761944835136951,-0.021490099808042507,SPY
2018-10-23,0.07582052850888453,-0.09769934788639863,-1.544596585425006,2.140377866095249,1.630968755275841,2.3519991668613973,0.7594783972383278,-0.03468411339993027,SPY
2018-10-24,0.05099999813347586,-0.09717336236970943,-1.2901308688517557,2.0997082758745997,2.0240744783791063,3.2720443146893925,1.0099204726425182,-0.0011305110073577262,SPY
2018-10-25,0.3270335065698426,-3.2890391208405783,-1.2727476937724356,2.5422535319532713,1.3791684364297905,3.066051843509228,0.4587867506415198,-0.025288772688196515,SPY
2018-10-26,0.15539492477125422,-3.0984154888591497,-1.423631235442658,2.223679863488566,0.8235280022504511,3.0373249489611074,0.28631350252826177,0.00817835134173106,SPY
2018-10-29,0.20116883909306743,-2.937536586107918,-1.8939467697300245,2.0321373683906647,0.9304601963234854,3.076058946759233,0.23472366578808476,0.01720597557146042,SPY
2018-10-30,-0.41260696466573743,0.692839424669086,-2.0063656997129398,1.3425400980047928,1.1481888928266737,2.576913237790411,0.5569181648187144,0.025432230651169396,SPY
2018-10-31,-0.5724067355587796,0.6876325649209868,-2.313512156139222,1.0979594794928782,0.9956404629098455,2.167473763233379,0.34379789647651465,0.012378596299491118,SPY
2018-11-01,0.1591896044624484,0.6825416978430097,-2.2119827852026344,1.9848933163654787,0.10284799253306243,0.7152604750175727,0.2387917168364896,0.007823890451268634,SPY
2018-11-02,0.780771259195631,0.6775625723027712,-2.2511778452012905,1.6123053497485704,0.5173394851756529,0.5765039842632153,0.31888413424742507,0.027253232809012484,SPY
2018-11-05,0.4381086503999879,0.6726911523718357,-2.184976330242132,2.1510031398540184,0.15070564155137195,0.4363156127138327,0.2773079777748191,-0.011485482578612372,SPY
2018-11-06,0.013823086883704988,0.6679236035098788,-2.379320795943629,1.7873182426860028,0.21486092906142829,0.359900942155101,0.11075100139208112,-0.01919155692412111,SPY
2018-11-07,0.32585310885217955,0.6632562798180459,-2.1392572250124005,1.7595440267298292,0.05310015551262177,-1.3006376619269102,-0.10635688600443904,-0.06206192003178301,SPY
2018-11-08,0.04042104683003718,0.6586857122650658,-1.9296422800987576,0.4192177582978089,1.2776630980471104,-1.4147477470067142,-0.15806706861090825,-0.058574247790266876,SPY
2018-11-09,-0.26680582611510073,0.6542085977995618,-2.0280600351273876,0.030579203214228787,1.3322405909738104,-0.954805753921634,-0.20544053719608693,-0.04907127526676447,SPY
2018-11-12,-0.24204953961027256,0.6498217892707817,-2.089106030772559,-0.43217450935522966,2.125511847325602,-0.5000279784167855,-0.08133740359307716,-0.026085056141443075,SPY
2018-11-13,-0.11596037194779121,0.6455222860877363,-2.7583161067568702,-0.5334177133290777,1.851140664380611,0.0487893609900919,-0.14370698009588329,-0.024590459356156225,SPY
2018-11-14,0.05928542509750561,0.6413072255536416,-2.284662161007525,-0.10220616546367839,0.7503786549557853,0.31361745172669525,-0.1037132615229293,-0.03601038121825095,SPY
2018-11-15,0.5269251057143117,0.637173874818701,-2.037324655879903,-0.026597571855663103,0.5434977962883037,-0.39281032020750645,-0.12485596185362606,-0.06468380591078715,SPY
2018-11-16,0.6887482677380629,0.6331196233997435,-2.054413118856809,0.2983929857858056,0.25961557430956644,-0.6538055086708067,-0.13805702938240624,-0.06813328744673264,SPY
2018-11-19,0.6464859609008853,0.6291419762201077,-1.9648471663636764,0.5239992159534999,-0.35357201498275714,-0.29965845927227364,-0.1364084145907024,-0.06629509340533246,SPY
2018-11-20,0.5690677672192295,0.625238547127539,-2.103846754729358,-0.0562169973358412,0.3554378730925565,-0.10197224488582676,-0.1187153015852835,-0.06417527062325568,SPY
2018-11-21,0.7615143335979065,0.6214070528517706,-1.909045363837745,0.3845643511675409,-0.2518501812293575,-0.9278483279491843,-0.2202096892331781,-0.08646290606326035,SPY
2018-11-23,0.5772354433267691,0.6176453073669591,-2.603450815638989,0.16434555789573618,-0.29368147190834765,-0.7182671374914701,-0.376028852741557,-0.10462135743599066,SPY
2018-11-26,0.5222407721669179,0.6139512166273022,-2.364344431296477,0.013684768710063654,0.2088029867958368,-1.0487742108160427,-0.3424064829687333,-0.0743266631853211,SPY
2018-11-27,0.2232430063952265,0.6103227736469741,-2.245923255282946,-0.025559784368810304,0.2914168728920376,-1.0778526787285172,-0.37072551090767253,-0.07034769402619656,SPY
2018-11-28,1.367002678537358,-3.0807817259144983,-2.281328887077736,0.4152037603296706,-0.7884573594526485,-0.9994949513633561,-0.8946427474902018,-0.09244355110264058,SPY
2018-11-29,1.2202304327702909,-0.09635041212563665,-1.9463826290610642,0.8903565616844381,-0.9201532942405262,-0.697078371521194,-0.2582296187489487,-0.08249004110598734,SPY
2018-11-30,0.7850457704023878,-0.09594439555529179,-1.790091177707236,-0.12285592186243421,0.5228737050796369,-0.5363183668310308,-0.20621506441232804,-0.08709952795936116,SPY
2018-12-03,0.364081859810387,-0.0955434689583417,-1.3714375969175925,0.5621742869422088,-0.010093491575968427,-0.8252399205088595,-0.22934305520136103,-0.12052920827196723,SPY
2018-12-04,0.33762413417495885,-0.09514752686536179,-1.3023324291008487,0.862009769705209,0.12110498724295482,-0.19221469716723039,-0.04482596033505304,-0.060633064067776576,SPY
2018-12-06,0.45539359998515494,-0.09475646684142047,-1.449641989038614,0.9675509425780122,-0.020750248006019507,-0.11029628870838892,-0.04208340833854596,-0.05178795517276458,SPY
2018-12-07,0.4175613184458338,-0.0943701893747397,-1.1789129632131716,1.1879372821461212,0.0030680457680276416,1.0348114462119138,0.2283491566639975,-0.02011059176358332,SPY
2018-12-10,0.24943381675862986,-0.09398859777031209,-1.2917594085329487,1.1857076708172896,0.07594382347398428,0.8157204119425872,0.15684295278153834,-0.017395191948286426,SPY
2018-12-11,0.9529431349719208,-0.09361159804821136,-1.1041370852228718,1.7195189098942394,-0.035727575305947515,0.4865659993908662,0.3209252976133326,-0.014152812775004908,SPY
2018-12-12,1.0266591591258858,-0.09323909884635138,-1.1404283648203506,1.9695627651557783,-1.1048886204123889,-0.18284651467949325,0.07913655425384666,-0.018713213549565122,SPY
2018-12-13,0.9228378598377385,-0.08863289010376489,-0.22283052280729726,1.9532102253057797,-0.8071035468292784,-0.24503493195045806,0.2520743655754533,-0.024368990495061915,SPY
2018-12-14,0.7411450764568578,-0.08401969136236616,-0.5666301175241026,1.3966474088237928,0.17246407613923032,-0.29319284316140626,0.22773565156200096,0.0053760978937298365,SPY
2018-12-17,0.40297201749076106,-0.07939916557910671,-0.8328279737967915,1.5604021541648407,-0.341835012461926,0.38459315515074427,0.1823175291614203,0.02797654971411556,SPY
2018-12-18,-0.5526591875170825,-0.07477097218732813,-1.4677594342122997,1.3129831364550677,0.22529117737917048,0.9706008113534002,0.06894758854515465,0.03691254411449596,SPY
2018-12-19,-0.20116457743165456,-0.07013476695133457,-1.3262202987802316,1.3101769433426276,0.43768603373991155,0.5134915226315343,0.11063914275847543,0.06668818380274533,SPY
2018-12-20,-0.07595155798353151,-0.06549020181737947,-1.0478512843148116,1.8153910054713358,-1.100992841619111,0.4772935842894983,0.00039978400433341815,0.06968881671369576,SPY
2018-12-21,-0.42933970120918075,-0.060836924760893786,-1.2692107145542488,1.2189874022173741,-0.22387140467624617,1.0674549521158976,0.050530601522117004,0.09434971946753712,SPY
2018-12-24,-0.3351209858147509,-0.056174579629788994,-1.1622345413965842,1.815698837422428,-0.9107040512839719,1.7799201299422254,0.18856413487325954,0.12464783507232347,SPY
2018-12-26,0.03169868829392381,-0.051502805983653734,-0.6425193653333588,1.8604147825303412,-0.522179245893906,1.534665750558808,0.3684296340286924,0.07961660871121068,SPY
2018-12-27,0.07499014616055641,-0.07962526211410435,-0.9232797026131523,2.3822943983477165,-1.4607793068709511,1.4063995603564503,0.23333330554441925,0.06324805246348486,SPY
2018-12-28,-0.433507448028525,-0.07936280753119644,-0.5548878586534207,2.0659144779652365,-0.9081524621448451,1.2532052464566412,0.22386819134398175,0.06320867472560154,SPY
2018-12-31,-0.6699917321898972,-3.177401740832979,-0.7286503432617278,1.880145737346408,-1.1265506381628185,0.6831980602041873,-0.5232084428161378,0.07066245940819949,SPY
