Date,ALI=F,CL=F,COPX,DX-Y.NYB,GC=F,HG=F,ITA,PICK,PRNT,SPY,VIS,XAR,XLB,XLI,XME,^VIX
2025-03-31,2432.25,71.4800033569336,37.965553283691406,104.20999908447266,3122.800048828125,5.019999980926514,152.28665161132812,34.65997314453125,19.16047477722168,553.0501098632812,245.01976013183594,160.06961059570312,42.163970947265625,129.3270721435547,55.74757766723633,22.280000686645508
2025-04-01,2400.5,71.19999694824219,38.22792053222656,104.26000213623047,3118.89990234375,5.019000053405762,153.39073181152344,34.94010925292969,19.06521987915039,554.6121826171875,246.6331024169922,161.31480407714844,42.32089614868164,130.05722045898438,55.66791915893555,21.770000457763672
2025-04-02,2366.5,71.70999908447266,37.99470138549805,103.80999755859375,3139.89990234375,5.023499965667725,153.95770263671875,34.81453323364258,19.18528175354004,558.1220092773438,249.2758331298828,163.88485717773438,42.66907501220703,131.28074645996094,56.23544692993164,21.510000228881836
2025-04-03,2296.25,66.94999694824219,35.371028900146484,102.06999969482422,3097.0,4.810999870300293,146.99490356445312,32.901859283447266,18.06204605102539,530.6173095703125,235.15167236328125,156.33412170410156,40.7418327331543,124.17646789550781,52.023765563964844,30.020000457763672
2025-04-04,2209.5,61.9900016784668,31.74646759033203,103.0199966430664,3012.0,4.384500026702881,134.5911407470703,30.15842628479004,17.10749626159668,499.5533447265625,221.71046447753906,144.3804473876953,38.19179153442383,116.37165832519531,48.27009201049805,45.310001373291016
2025-04-07,2199.25,60.70000076293945,31.396650314331055,103.26000213623047,2951.300048828125,4.169000148773193,135.07855224609375,30.04250717163086,17.077730178833008,498.6635437011719,220.00804138183594,145.43634033203125,37.57879638671875,115.8289794921875,49.28567123413086,46.97999954223633
2025-04-08,2190.75,59.58000183105469,30.356895446777344,102.95999908447266,2968.39990234375,4.127500057220459,136.6700439453125,29.202089309692383,16.719524383544922,490.8531188964844,217.7909393310547,146.9405059814453,36.42146682739258,114.87187194824219,48.52896499633789,52.33000183105469
2025-04-09,2166.25,62.349998474121094,33.96202087402344,102.9000015258789,3056.5,4.17549991607666,149.0340118408203,31.88755989074707,18.083877563476562,542.4021606445312,237.94284057617188,161.52398681640625,39.60411834716797,125.07437133789062,53.23848342895508,33.619998931884766
2025-04-10,2251.0,60.06999969482422,32.47526550292969,100.87000274658203,3155.199951171875,4.321000099182129,146.2986297607422,31.085784912109375,17.731626510620117,518.6345825195312,231.0242919921875,158.51564025878906,38.338905334472656,121.84785461425781,51.545841217041016,40.720001220703125
2025-04-11,2300.0,61.5,34.51590347290039,99.77999877929688,3222.199951171875,4.507500171661377,148.3178253173828,32.322261810302734,17.910232543945312,527.888427734375,234.88442993164062,161.77301025390625,39.47661590576172,123.99886322021484,53.567054748535156,37.560001373291016
2025-04-14,2306.75,61.529998779296875,35.31272888183594,99.63999938964844,3204.800048828125,4.610499858856201,150.06849670410156,32.80525588989258,18.257522583007812,533.009765625,237.55682373046875,163.23733520507812,39.95229721069336,125.29145050048828,54.25407028198242,30.889999389648438
2025-04-15,2317.5,61.33000183105469,35.17668533325195,100.22000122070312,3218.699951171875,4.611000061035156,149.51145935058594,32.68933868408203,18.500625610351562,531.5169067382812,236.3690948486328,162.98831176757812,39.63844680786133,124.6698226928711,54.104713439941406,30.1200008392334
2025-04-16,2310.5,62.470001220703125,35.17668533325195,99.37999725341797,3326.60009765625,4.673999786376953,148.8649139404297,32.544437408447266,18.13348960876465,519.7022705078125,232.9840545654297,162.2810516357422,39.329498291015625,122.96282958984375,54.52289962768555,32.63999938964844
2025-04-17,2307.5,64.68000030517578,35.32244110107422,99.37999725341797,3308.699951171875,4.731500148773193,148.75550842285156,32.84389877319336,18.19005012512207,520.44384765625,234.47860717773438,162.2312469482422,39.59921646118164,123.6337890625,54.49302291870117,29.649999618530273
2025-04-21,2330.5,63.08000183105469,35.303009033203125,98.27999877929688,3406.199951171875,4.7210001945495605,145.68191528320312,32.85355758666992,17.841768264770508,508.0558776855469,228.79727172851562,158.4259796142578,38.99603271484375,120.86114501953125,53.08913040161133,33.81999969482422
2025-04-22,2303.25,64.30999755859375,36.235870361328125,98.91999816894531,3400.800048828125,4.870500087738037,145.38351440429688,33.49111557006836,18.287290573120117,521.2743530273438,233.16221618652344,159.2627716064453,39.908164978027344,122.97269439697266,53.796058654785156,30.56999969482422
2025-04-23,2345.75,62.27000045776367,37.081275939941406,99.83999633789062,3276.300048828125,4.8354997634887695,149.44183349609375,33.9837760925293,18.725866317749023,529.3517456054688,236.16123962402344,162.9385223388672,39.95720291137695,124.51195526123047,55.11034393310547,28.450000762939453
2025-04-24,2390.0,62.790000915527344,38.41254806518555,99.29000091552734,3332.0,4.849999904632568,152.0479278564453,34.872493743896484,19.32023048400879,540.4940795898438,241.83267211914062,167.26173400878906,40.82029342651367,127.30432891845703,56.952335357666016,26.469999313354492
2025-04-25,2351.25,63.02000045776367,38.08216094970703,99.47000122070312,3282.39990234375,4.8354997634887695,153.90797424316406,34.553714752197266,19.408538818359375,544.3992919921875,241.70399475097656,169.0548095703125,40.51625061035156,127.29444122314453,56.29519271850586,24.84000015258789
2025-04-28,2347.5,62.04999923706055,37.984989166259766,99.01000213623047,3332.5,4.8379998207092285,154.89271545410156,34.640655517578125,19.45319175720215,544.6068725585938,242.3176727294922,169.6724090576172,40.58980941772461,127.71875,56.67354202270508,25.149999618530273
2025-04-29,2354.0,60.41999816894531,37.87809753417969,99.23999786376953,3318.800048828125,4.822999954223633,155.5989532470703,34.66963195800781,19.319236755371094,548.0375366210938,243.9012908935547,171.17657470703125,40.92817306518555,128.54757690429688,56.63371658325195,24.170000076293945
2025-04-30,2292.75,58.209999084472656,36.741172790527344,99.47000122070312,3305.0,4.559999942779541,156.07640075683594,33.964454650878906,19.061248779296875,548.2550048828125,245.29689025878906,170.2999725341797,41.1390495300293,129.47508239746094,56.106014251708984,24.700000762939453
2025-05-01,2293.25,59.2400016784668,36.99382400512695,100.25,3210.0,4.580999851226807,157.7076873779297,34.070716857910156,19.225963592529297,552.1405029296875,247.09829711914062,172.58114624023438,40.95759963989258,130.45191955566406,56.225494384765625,24.600000381469727
2025-05-02,2307.75,58.290000915527344,37.780921936035156,100.0,3231.89990234375,4.627500057220459,160.5027618408203,34.82419204711914,19.84513282775879,560.3365478515625,251.98779296875,176.47604370117188,41.64905548095703,132.7904052734375,57.27094650268555,22.68000030517578
2025-05-05,2306.75,57.130001068115234,37.469970703125,99.83000183105469,3311.300048828125,4.65500020980835,160.3933563232422,34.6309928894043,19.81040382385254,557.1233520507812,251.8987274169922,176.03775024414062,41.340110778808594,132.8594512939453,57.21120834350586,23.639999389648438
2025-05-06,2310.25,59.09000015258789,38.29594421386719,99.23999786376953,3411.39990234375,4.735000133514404,159.279296875,34.81453323364258,20.162654876708984,552.4667358398438,250.07752990722656,174.82244873046875,41.04096984863281,131.69512939453125,57.868350982666016,24.760000228881836
2025-05-07,2269.75,58.06999969482422,37.43110275268555,99.61000061035156,3381.39990234375,4.616499900817871,159.4583282470703,34.350852966308594,20.092205047607422,554.7901611328125,251.12669372558594,174.5833740234375,40.815391540527344,132.3660888671875,57.181339263916016,23.549999237060547
2025-05-08,2294.25,59.90999984741211,37.732337951660156,100.63999938964844,3296.60009765625,4.560999870300293,162.5717010498047,34.263916015625,21.204524993896484,558.6558837890625,254.87796020507812,178.03997802734375,41.35972595214844,134.19151306152344,57.61943435668945,22.479999542236328
2025-05-09,2309.25,61.02000045776367,38.053009033203125,100.33999633789062,3335.39990234375,4.611000061035156,162.46229553222656,34.45711135864258,21.03584098815918,557.9439697265625,255.1748809814453,176.61549377441406,41.46760940551758,134.30003356933594,58.14714050292969,21.899999618530273
2025-05-12,2382.0,61.95000076293945,39.131629943847656,101.79000091552734,3220.0,4.578499794006348,164.76002502441406,35.44242858886719,21.584558486938477,576.3826293945312,263.4593505859375,179.39471435546875,42.42877960205078,138.43431091308594,58.87397766113281,18.389999389648438
2025-05-13,2400.75,63.66999816894531,39.704952239990234,101.0,3240.300048828125,4.68149995803833,166.05311584472656,35.81917190551758,21.36824607849121,580.1890258789062,265.3299865722656,182.2735595703125,42.2179069519043,139.4012908935547,59.381771087646484,18.219999313354492
2025-05-14,2457.25,63.150001525878906,39.287109375,101.04000091552734,3181.39990234375,4.611000061035156,166.23214721679688,35.67427062988281,21.264060974121094,580.9304809570312,264.1719665527344,182.88121032714844,41.83050537109375,138.7303466796875,58.83415222167969,18.6200008392334
2025-05-15,2403.5,61.619998931884766,39.0150260925293,100.87999725341797,3220.699951171875,4.644499778747559,169.7633056640625,35.712913513183594,21.224369049072266,583.7679443359375,266.83447265625,186.31790161132812,42.257144927978516,140.26959228515625,58.824195861816406,17.829999923706055
2025-05-16,2389.75,62.4900016784668,38.41254806518555,101.08999633789062,3182.0,4.555500030517578,171.02655029296875,35.606651306152344,21.529985427856445,587.4655151367188,269.5761413574219,188.5492401123047,42.688690185546875,141.8680419921875,59.18263626098633,17.239999771118164
2025-05-19,2355.25,62.689998626708984,38.80124282836914,100.43000030517578,3228.89990234375,4.633500099182129,172.37933349609375,35.606651306152344,21.412899017333984,588.108154296875,270.1502380371094,187.7722625732422,42.796573638916016,142.35154724121094,59.232421875,18.139999389648438
2025-05-20,2372.25,62.560001373291016,38.83039474487305,100.12000274658203,3280.300048828125,4.619500160217285,172.48873901367188,35.606651306152344,21.48037338256836,586.130859375,269.27923583984375,187.8818359375,42.723018646240234,141.83843994140625,59.361854553222656,18.09000015258789
2025-05-21,2374.25,61.56999969482422,39.0441780090332,99.55999755859375,3309.300048828125,4.638000011444092,169.8826446533203,35.33617401123047,21.06362533569336,576.2540893554688,264.1918029785156,184.07656860351562,42.15415954589844,139.44076538085938,58.55536651611328,20.8700008392334
